일자,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금등,"국가,지자체",기타법인,사모펀드
2004-03-04,-150247.0,395972.0,-239351.0,-66274.0,-66618.0,-43220.0,-83748.0,-9294.0,29997.0,13970.0,0.0,0.0
2004-03-05,-151644.0,399301.0,-241209.0,-66258.0,-66987.0,-44995.0,-83577.0,-9285.0,30085.0,13900.0,0.0,0.0
2004-03-08,-152098.0,400430.0,-241616.0,-66346.0,-67580.0,-44811.0,-83390.0,-9345.0,30049.0,13627.0,0.0,0.0
2004-03-09,-152353.0,399411.0,-240284.0,-66321.0,-68130.0,-43092.0,-83327.0,-9358.0,30135.0,13557.0,0.0,0.0
2004-03-10,-150434.0,399168.0,-242229.0,-66528.0,-68491.0,-44484.0,-83147.0,-9374.0,29987.0,13827.0,0.0,0.0
2004-03-11,-146154.0,398986.0,-246280.0,-66110.0,-68851.0,-50760.0,-83003.0,-9756.0,32391.0,13769.0,0.0,0.0
2004-03-12,-145451.0,399405.0,-247458.0,-66025.0,-68805.0,-51470.0,-83126.0,-9718.0,31876.0,13813.0,0.0,0.0
2004-03-15,-145296.0,398940.0,-247066.0,-66139.0,-68872.0,-50947.0,-83089.0,-9657.0,31829.0,13729.0,0.0,0.0
2004-03-16,-144838.0,397520.0,-246067.0,-66384.0,-69045.0,-49494.0,-83033.0,-9674.0,31756.0,13696.0,0.0,0.0
2004-03-17,-145051.0,398100.0,-245773.0,-66281.0,-69054.0,-49099.0,-82995.0,-9735.0,31585.0,13029.0,0.0,0.0
2004-03-18,-144870.0,399521.0,-246988.0,-66357.0,-69117.0,-50345.0,-82850.0,-9728.0,31602.0,12643.0,0.0,0.0
2004-03-19,-145977.0,400196.0,-246641.0,-66356.0,-69000.0,-50265.0,-82812.0,-9741.0,31725.0,12730.0,0.0,0.0
2004-03-22,-144107.0,400619.0,-248512.0,-66541.0,-68879.0,-52216.0,-82576.0,-9746.0,31639.0,12303.0,0.0,0.0
2004-03-23,-143338.0,399695.0,-248137.0,-66652.0,-68892.0,-51435.0,-82656.0,-9775.0,31469.0,12077.0,0.0,0.0
2004-03-24,-142433.0,400244.0,-249660.0,-66728.0,-68910.0,-52719.0,-82606.0,-9788.0,31289.0,12079.0,0.0,0.0
2004-03-25,-142550.0,400295.0,-249651.0,-67097.0,-68939.0,-51958.0,-82748.0,-9846.0,31137.0,12119.0,0.0,0.0
2004-03-26,-144815.0,401200.0,-248542.0,-67166.0,-69360.0,-49895.0,-83023.0,-9860.0,30964.0,12300.0,0.0,0.0
2004-03-29,-146633.0,401870.0,-247318.0,-67026.0,-69501.0,-48650.0,-83043.0,-9866.0,30971.0,12276.0,0.0,0.0
2004-03-30,-147594.0,403798.0,-248149.0,-67105.0,-69871.0,-49409.0,-82893.0,-9847.0,31180.0,12059.0,0.0,0.0
2004-03-31,-149024.0,407204.0,-249639.0,-67029.0,-69911.0,-51062.0,-82887.0,-9866.0,31320.0,11656.0,0.0,0.0
2004-04-01,-149507.0,408414.0,-250240.0,-66890.0,-69770.0,-52218.0,-82824.0,-9856.0,31519.0,11530.0,0.0,0.0
2004-04-02,-151182.0,410117.0,-250594.0,-66568.0,-69732.0,-53037.0,-82838.0,-9807.0,31589.0,11857.0,0.0,0.0
2004-04-06,-155839.0,417869.0,-252785.0,-66308.0,-69590.0,-54991.0,-83214.0,-9878.0,31398.0,10968.0,0.0,0.0
2004-04-07,-157459.0,422848.0,-255320.0,-66100.0,-69342.0,-57894.0,-83431.0,-9833.0,31481.0,10135.0,0.0,0.0
2004-04-08,-158124.0,424848.0,-256756.0,-66256.0,-69303.0,-59269.0,-83689.0,-9815.0,31776.0,10421.0,0.0,0.0
2004-04-09,-157140.0,426015.0,-258354.0,-65926.0,-69099.0,-61656.0,-83615.0,-9840.0,31981.0,9910.0,0.0,0.0
2004-04-12,-159780.0,426937.0,-256821.0,-66166.0,-69123.0,-59432.0,-83901.0,-9903.0,31906.0,10186.0,0.0,0.0
2004-04-13,-160693.0,429463.0,-258650.0,-66366.0,-69133.0,-60824.0,-84023.0,-9920.0,31821.0,10412.0,0.0,0.0
2004-04-14,-160899.0,429057.0,-259833.0,-66392.0,-69086.0,-62001.0,-84162.0,-10115.0,32128.0,12205.0,0.0,0.0
2004-04-16,-156487.0,435622.0,-261548.0,-66473.0,-69094.0,-63877.0,-84173.0,-10115.0,32390.0,2863.0,0.0,0.0
2004-04-19,-155715.0,435653.0,-263903.0,-66380.0,-69044.0,-66096.0,-84246.0,-10255.0,32326.0,4415.0,0.0,0.0
2004-04-20,-156292.0,435038.0,-263119.0,-66136.0,-68972.0,-65453.0,-84347.0,-10220.0,32217.0,4804.0,0.0,0.0
2004-04-21,-158557.0,438291.0,-265467.0,-65995.0,-68961.0,-67257.0,-84754.0,-10183.0,31891.0,6176.0,0.0,0.0
2004-04-22,-157796.0,439536.0,-268992.0,-65909.0,-68915.0,-70810.0,-84743.0,-10158.0,31750.0,7692.0,0.0,0.0
2004-04-23,-159416.0,439920.0,-268766.0,-65907.0,-68848.0,-70334.0,-84889.0,-10100.0,31519.0,8706.0,0.0,0.0
2004-04-26,-159092.0,440059.0,-270668.0,-65692.0,-68877.0,-71921.0,-85031.0,-10149.0,31210.0,10203.0,0.0,0.0
2004-04-27,-159006.0,437952.0,-270839.0,-65814.0,-68992.0,-71654.0,-85089.0,-10145.0,31063.0,12401.0,0.0,0.0
2004-04-28,-158238.0,436895.0,-272009.0,-65807.0,-68923.0,-72951.0,-85001.0,-10165.0,31045.0,13846.0,0.0,0.0
2004-04-29,-156283.0,429163.0,-268173.0,-66045.0,-69083.0,-68666.0,-84833.0,-10222.0,30884.0,15801.0,0.0,0.0
2004-04-30,-153388.0,422029.0,-265255.0,-65836.0,-69015.0,-66180.0,-84740.0,-10275.0,30999.0,17111.0,0.0,0.0
2004-05-03,-151795.0,418496.0,-263328.0,-65730.0,-68948.0,-64507.0,-84671.0,-10312.0,31047.0,17110.0,0.0,0.0
2004-05-04,-150171.0,416932.0,-263240.0,-65788.0,-68914.0,-64874.0,-84398.0,-10289.0,31229.0,16958.0,0.0,0.0
2004-05-06,-149777.0,415122.0,-262311.0,-65736.0,-68925.0,-64192.0,-84300.0,-10413.0,31460.0,17432.0,0.0,0.0
2004-05-07,-150042.0,414740.0,-261855.0,-65929.0,-68834.0,-64140.0,-84337.0,-10498.0,32088.0,17621.0,0.0,0.0
2004-05-10,-149006.0,414419.0,-262798.0,-65946.0,-68638.0,-65011.0,-84637.0,-10544.0,32184.0,17846.0,0.0,0.0
2004-05-11,-148430.0,413868.0,-263173.0,-65922.0,-68710.0,-65636.0,-84413.0,-10564.0,32278.0,18189.0,0.0,0.0
2004-05-12,-147967.0,416222.0,-266001.0,-66345.0,-68853.0,-67654.0,-84481.0,-10541.0,32079.0,18195.0,0.0,0.0
2004-05-13,-144412.0,417368.0,-270155.0,-66084.0,-68912.0,-71654.0,-84235.0,-10485.0,31421.0,17629.0,0.0,0.0
2004-05-14,-140070.0,417337.0,-274151.0,-66722.0,-69314.0,-73817.0,-84162.0,-10434.0,30505.0,17309.0,0.0,0.0
2004-05-17,-140748.0,416913.0,-273138.0,-66400.0,-69388.0,-72666.0,-84449.0,-10437.0,30409.0,17399.0,0.0,0.0
2004-05-18,-140814.0,417308.0,-273480.0,-66331.0,-69557.0,-72161.0,-85069.0,-10469.0,30315.0,17413.0,0.0,0.0
2004-05-19,-141900.0,419017.0,-273812.0,-66650.0,-69548.0,-72039.0,-85193.0,-10498.0,30325.0,17122.0,0.0,0.0
2004-05-20,-142911.0,422641.0,-275850.0,-66963.0,-69522.0,-73344.0,-85105.0,-10480.0,29772.0,16547.0,0.0,0.0
2004-05-21,-143908.0,422072.0,-274584.0,-66748.0,-69539.0,-72365.0,-85104.0,-10476.0,29855.0,16857.0,0.0,0.0
2004-05-24,-144018.0,424338.0,-276326.0,-67027.0,-69582.0,-73227.0,-85155.0,-10504.0,29378.0,16430.0,0.0,0.0
2004-05-25,-143769.0,425800.0,-278025.0,-68001.0,-69562.0,-73707.0,-85025.0,-10463.0,28939.0,16420.0,0.0,0.0
2004-05-27,-146091.0,427776.0,-277555.0,-67816.0,-70027.0,-72699.0,-85252.0,-10474.0,28920.0,16294.0,0.0,0.0
2004-05-28,-148044.0,430270.0,-277963.0,-67795.0,-70125.0,-72798.0,-85277.0,-10514.0,28754.0,16166.0,0.0,0.0
2004-05-31,-147034.0,430500.0,-278631.0,-67857.0,-70047.0,-73186.0,-85279.0,-10475.0,28422.0,15590.0,0.0,0.0
2004-06-01,-148552.0,431587.0,-278290.0,-67792.0,-70096.0,-72727.0,-85307.0,-10469.0,28311.0,15688.0,0.0,0.0
2004-06-02,-147033.0,430667.0,-278732.0,-67789.0,-70115.0,-73213.0,-85305.0,-10416.0,28315.0,15522.0,0.0,0.0
2004-06-03,-144043.0,429451.0,-280457.0,-68279.0,-70358.0,-73657.0,-85458.0,-10453.0,27960.0,15468.0,0.0,0.0
2004-06-04,-142934.0,428415.0,-280589.0,-68461.0,-70395.0,-73344.0,-85572.0,-10443.0,27838.0,15522.0,0.0,0.0
2004-06-07,-146289.0,428923.0,-277769.0,-67572.0,-70418.0,-71464.0,-85759.0,-10443.0,28098.0,15550.0,0.0,0.0
2004-06-08,-148506.0,430747.0,-277437.0,-67330.0,-70518.0,-71259.0,-85803.0,-10458.0,28144.0,15621.0,0.0,0.0
2004-06-09,-147701.0,430528.0,-277805.0,-67282.0,-70627.0,-71448.0,-85922.0,-10463.0,28149.0,15404.0,0.0,0.0
2004-06-10,-142661.0,425010.0,-279596.0,-67152.0,-70874.0,-72820.0,-86177.0,-10538.0,28177.0,17668.0,0.0,0.0
2004-06-11,-137213.0,423961.0,-283692.0,-68758.0,-70857.0,-74661.0,-86194.0,-10520.0,27510.0,17350.0,0.0,0.0
2004-06-14,-138660.0,425282.0,-283561.0,-68723.0,-70932.0,-74532.0,-86387.0,-10540.0,27765.0,17341.0,0.0,0.0
2004-06-15,-139469.0,425439.0,-283184.0,-68803.0,-71022.0,-74008.0,-86540.0,-10564.0,27967.0,17615.0,0.0,0.0
2004-06-16,-140468.0,426674.0,-283260.0,-68734.0,-71023.0,-74309.0,-86513.0,-10580.0,28112.0,17455.0,0.0,0.0
2004-06-17,-141204.0,427698.0,-282204.0,-68880.0,-71039.0,-73370.0,-86439.0,-10602.0,28340.0,16109.0,0.0,0.0
2004-06-18,-139346.0,427757.0,-283387.0,-68896.0,-70992.0,-74087.0,-86301.0,-10592.0,27694.0,15371.0,0.0,0.0
2004-06-21,-140514.0,428330.0,-282602.0,-68893.0,-71132.0,-73244.0,-86430.0,-10522.0,27832.0,15179.0,0.0,0.0
2004-06-22,-140105.0,427505.0,-282231.0,-68894.0,-71076.0,-73063.0,-86315.0,-10534.0,27863.0,15200.0,0.0,0.0
2004-06-23,-140745.0,428365.0,-282239.0,-68842.0,-71076.0,-73427.0,-86056.0,-10519.0,27891.0,14993.0,0.0,0.0
2004-06-24,-144133.0,429142.0,-280284.0,-68670.0,-71118.0,-71726.0,-86043.0,-10582.0,28063.0,15652.0,0.0,0.0
2004-06-25,-146862.0,431679.0,-279079.0,-68717.0,-71130.0,-70771.0,-86001.0,-10630.0,28378.0,14650.0,0.0,0.0
2004-06-28,-145922.0,431432.0,-279815.0,-68650.0,-71070.0,-71547.0,-86116.0,-10678.0,28454.0,14694.0,0.0,0.0
2004-06-29,-146795.0,430101.0,-277722.0,-68721.0,-71117.0,-69474.0,-86142.0,-10703.0,28645.0,14804.0,0.0,0.0
2004-06-30,-147906.0,430610.0,-277170.0,-68229.0,-71077.0,-69171.0,-86428.0,-10756.0,28700.0,14855.0,0.0,0.0
2004-07-01,-148044.0,430866.0,-277336.0,-68067.0,-71083.0,-69581.0,-86467.0,-10757.0,28826.0,14902.0,0.0,0.0
2004-07-02,-146022.0,430177.0,-278456.0,-68163.0,-70989.0,-70627.0,-86466.0,-10768.0,28765.0,14772.0,0.0,0.0
2004-07-05,-144966.0,430054.0,-279333.0,-68224.0,-70856.0,-71153.0,-86537.0,-10790.0,28436.0,14713.0,0.0,0.0
2004-07-06,-145775.0,430215.0,-278827.0,-68258.0,-70813.0,-70636.0,-86548.0,-10812.0,28449.0,14853.0,0.0,0.0
2004-07-07,-145365.0,429525.0,-278568.0,-68323.0,-70767.0,-70391.0,-86452.0,-10841.0,28414.0,14872.0,0.0,0.0
2004-07-08,-142629.0,429073.0,-280957.0,-68515.0,-70716.0,-72090.0,-86298.0,-10842.0,27713.0,14977.0,0.0,0.0
2004-07-09,-142814.0,427963.0,-279945.0,-68480.0,-70714.0,-71064.0,-86354.0,-10852.0,27728.0,15260.0,0.0,0.0
2004-07-12,-143697.0,429461.0,-280109.0,-68392.0,-70729.0,-71297.0,-86362.0,-10867.0,27747.0,14812.0,0.0,0.0
2004-07-13,-143776.0,430157.0,-280598.0,-68409.0,-70797.0,-71468.0,-86413.0,-10888.0,27590.0,14685.0,0.0,0.0
2004-07-14,-142508.0,430426.0,-281738.0,-68410.0,-70814.0,-72255.0,-86545.0,-10855.0,27356.0,14285.0,0.0,0.0
2004-07-15,-141608.0,429320.0,-281488.0,-68404.0,-70822.0,-71854.0,-86563.0,-10862.0,27235.0,14240.0,0.0,0.0
2004-07-16,-142481.0,430319.0,-281499.0,-68000.0,-70846.0,-72309.0,-86452.0,-10878.0,27204.0,14127.0,0.0,0.0
2004-07-19,-144146.0,430992.0,-280725.0,-67940.0,-70932.0,-71614.0,-86394.0,-10863.0,27233.0,14347.0,0.0,0.0
2004-07-20,-143665.0,432375.0,-282523.0,-68522.0,-70882.0,-72634.0,-86401.0,-10892.0,27025.0,14279.0,0.0,0.0
2004-07-21,-147112.0,433694.0,-280898.0,-68479.0,-70878.0,-71338.0,-86196.0,-10908.0,27117.0,14786.0,0.0,0.0
2004-07-22,-146179.0,434489.0,-282558.0,-68550.0,-70841.0,-72535.0,-86634.0,-10901.0,27118.0,14720.0,0.0,0.0
2004-07-23,-146053.0,435318.0,-283587.0,-69328.0,-70778.0,-72951.0,-86495.0,-10884.0,27063.0,14790.0,0.0,0.0
2004-07-26,-146518.0,435457.0,-283385.0,-69471.0,-70779.0,-72636.0,-86536.0,-10898.0,27150.0,14913.0,0.0,0.0
2004-07-27,-146863.0,434994.0,-282660.0,-69356.0,-70777.0,-72164.0,-86502.0,-10900.0,27252.0,14998.0,0.0,0.0
2004-07-28,-148629.0,436308.0,-281921.0,-69248.0,-70764.0,-71592.0,-86502.0,-10886.0,27282.0,14713.0,0.0,0.0
2004-07-29,-148538.0,436309.0,-282024.0,-69288.0,-70782.0,-71788.0,-86462.0,-10911.0,27418.0,14721.0,0.0,0.0
2004-07-30,-150079.0,437430.0,-281809.0,-69324.0,-70824.0,-71558.0,-86411.0,-10906.0,27425.0,14934.0,0.0,0.0
2004-08-02,-149626.0,438666.0,-283391.0,-69749.0,-70842.0,-72588.0,-86379.0,-10886.0,27265.0,14831.0,0.0,0.0
2004-08-03,-150818.0,439957.0,-283563.0,-69786.0,-70854.0,-72338.0,-86438.0,-10929.0,26996.0,14905.0,0.0,0.0
2004-08-04,-150950.0,440150.0,-283571.0,-70273.0,-70854.0,-71665.0,-86397.0,-10935.0,26764.0,14853.0,0.0,0.0
2004-08-05,-152715.0,441355.0,-283234.0,-70145.0,-70842.0,-71366.0,-86522.0,-10951.0,26803.0,15086.0,0.0,0.0
2004-08-06,-153385.0,442562.0,-284073.0,-70087.0,-70859.0,-72282.0,-86382.0,-10905.0,26650.0,15384.0,0.0,0.0
2004-08-09,-154273.0,441980.0,-282792.0,-70043.0,-70938.0,-71016.0,-86364.0,-10915.0,26693.0,15572.0,0.0,0.0
2004-08-10,-155280.0,443362.0,-283223.0,-70031.0,-70883.0,-71555.0,-86362.0,-10885.0,26699.0,15630.0,0.0,0.0
2004-08-11,-157275.0,446142.0,-283937.0,-70153.0,-70832.0,-71919.0,-86486.0,-10894.0,26554.0,15624.0,0.0,0.0
2004-08-12,-159815.0,446076.0,-281194.0,-69849.0,-70910.0,-70014.0,-86610.0,-10852.0,27248.0,15493.0,0.0,0.0
2004-08-13,-161287.0,448049.0,-281562.0,-69811.0,-70901.0,-70447.0,-86616.0,-10862.0,27281.0,15370.0,0.0,0.0
2004-08-16,-161064.0,448316.0,-282109.0,-69861.0,-70911.0,-70873.0,-86607.0,-10851.0,27201.0,15425.0,0.0,0.0
2004-08-17,-160114.0,447602.0,-282482.0,-70266.0,-70939.0,-70741.0,-86642.0,-10828.0,27141.0,15568.0,0.0,0.0
2004-08-18,-160560.0,446995.0,-281592.0,-70297.0,-70928.0,-69839.0,-86723.0,-10823.0,27226.0,15730.0,0.0,0.0
2004-08-19,-163505.0,447920.0,-279821.0,-70178.0,-70983.0,-68506.0,-86713.0,-10816.0,27582.0,15982.0,0.0,0.0
2004-08-20,-163931.0,447230.0,-278893.0,-70231.0,-70925.0,-67793.0,-86696.0,-10805.0,27762.0,16171.0,0.0,0.0
2004-08-23,-163905.0,447116.0,-278777.0,-70116.0,-70967.0,-67790.0,-86834.0,-10840.0,27976.0,16150.0,0.0,0.0
2004-08-24,-164432.0,447499.0,-278718.0,-70061.0,-70997.0,-67667.0,-86846.0,-10835.0,27895.0,16238.0,0.0,0.0
2004-08-25,-165696.0,448164.0,-278218.0,-69972.0,-71287.0,-67251.0,-86873.0,-10827.0,28199.0,16337.0,0.0,0.0
2004-08-26,-167069.0,450278.0,-278950.0,-70104.0,-71339.0,-67878.0,-86931.0,-10841.0,28352.0,16330.0,0.0,0.0
2004-08-27,-167487.0,450306.0,-278656.0,-69934.0,-71437.0,-67647.0,-86913.0,-10871.0,28354.0,16492.0,0.0,0.0
2004-08-30,-167679.0,450868.0,-279134.0,-69831.0,-71452.0,-68110.0,-87007.0,-10912.0,28387.0,16602.0,0.0,0.0
2004-08-31,-167052.0,449970.0,-278708.0,-69526.0,-71482.0,-67847.0,-87073.0,-10910.0,28340.0,16446.0,0.0,0.0
2004-09-01,-167811.0,449624.0,-277485.0,-68818.0,-71441.0,-67550.0,-86989.0,-10961.0,28483.0,16360.0,0.0,0.0
2004-09-02,-168856.0,451252.0,-277966.0,-68648.0,-71416.0,-68490.0,-86873.0,-10935.0,28602.0,16266.0,0.0,0.0
2004-09-03,-168287.0,451405.0,-278628.0,-68546.0,-71417.0,-69373.0,-86805.0,-10946.0,28664.0,16207.0,0.0,0.0
2004-09-06,-168367.0,449890.0,-276974.0,-68012.0,-71504.0,-68508.0,-86766.0,-10953.0,28974.0,16159.0,0.0,0.0
2004-09-07,-168329.0,449958.0,-277125.0,-68064.0,-71495.0,-68905.0,-86756.0,-10808.0,29108.0,16216.0,0.0,0.0
2004-09-08,-169001.0,451076.0,-277601.0,-68124.0,-71478.0,-69374.0,-86817.0,-10924.0,29321.0,16271.0,0.0,0.0
2004-09-09,-168602.0,457416.0,-283244.0,-68154.0,-71502.0,-76283.0,-86768.0,-11263.0,30932.0,15284.0,0.0,0.0
2004-09-10,-170317.0,458490.0,-282614.0,-67791.0,-71416.0,-75946.0,-86717.0,-11219.0,30679.0,15313.0,0.0,0.0
2004-09-13,-173583.0,460454.0,-281335.0,-67890.0,-71613.0,-74746.0,-86876.0,-11262.0,31258.0,15364.0,0.0,0.0
2004-09-14,-174582.0,461755.0,-282016.0,-67994.0,-71687.0,-75365.0,-86902.0,-11269.0,31408.0,15536.0,0.0,0.0
2004-09-15,-174622.0,461571.0,-281920.0,-67992.0,-71711.0,-75455.0,-86875.0,-11221.0,31541.0,15621.0,0.0,0.0
2004-09-16,-176420.0,460046.0,-278917.0,-68079.0,-71905.0,-73521.0,-86750.0,-10784.0,32328.0,15972.0,0.0,0.0
2004-09-17,-176296.0,459634.0,-279701.0,-68019.0,-71947.0,-74352.0,-86694.0,-11046.0,32562.0,17047.0,0.0,0.0
2004-09-20,-176911.0,459255.0,-278720.0,-68022.0,-71937.0,-73680.0,-86780.0,-10853.0,32756.0,17095.0,0.0,0.0
2004-09-21,-178893.0,460877.0,-278318.0,-68002.0,-71981.0,-73618.0,-86666.0,-10768.0,32919.0,17051.0,0.0,0.0
2004-09-22,-177442.0,460784.0,-279927.0,-68093.0,-72062.0,-74910.0,-86576.0,-11002.0,32919.0,17305.0,0.0,0.0
2004-09-23,-176735.0,459787.0,-280455.0,-68327.0,-72101.0,-75081.0,-86663.0,-11193.0,33114.0,18115.0,0.0,0.0
2004-09-24,-176532.0,458973.0,-280415.0,-68194.0,-71963.0,-75623.0,-86532.0,-11301.0,33401.0,18690.0,0.0,0.0
2004-09-30,-176793.0,457784.0,-279374.0,-68126.0,-72028.0,-74824.0,-86603.0,-11178.0,33588.0,19092.0,0.0,0.0
2004-10-01,-177616.0,456676.0,-277799.0,-67952.0,-71795.0,-74221.0,-86482.0,-10986.0,33837.0,19443.0,0.0,0.0
2004-10-04,-182952.0,458544.0,-274869.0,-67861.0,-71707.0,-72742.0,-86504.0,-10630.0,34773.0,19920.0,0.0,0.0
2004-10-05,-185320.0,460199.0,-274910.0,-67871.0,-71864.0,-73299.0,-86397.0,-10904.0,35624.0,20663.0,0.0,0.0
2004-10-06,-186720.0,460614.0,-274286.0,-67919.0,-71853.0,-73569.0,-86463.0,-10452.0,36169.0,20979.0,0.0,0.0
2004-10-07,-187104.0,460774.0,-274110.0,-68051.0,-71827.0,-73692.0,-86404.0,-10416.0,36479.0,21074.0,0.0,0.0
2004-10-08,-187032.0,459799.0,-273751.0,-68150.0,-71746.0,-73725.0,-86381.0,-10270.0,36720.0,21597.0,0.0,0.0
2004-10-11,-185341.0,457520.0,-273999.0,-68168.0,-71789.0,-73734.0,-86528.0,-10277.0,36699.0,22486.0,0.0,0.0
2004-10-12,-182363.0,455882.0,-276787.0,-68301.0,-71720.0,-75471.0,-86715.0,-11000.0,36623.0,24075.0,0.0,0.0
2004-10-13,-180520.0,453549.0,-277364.0,-68277.0,-71631.0,-76148.0,-86681.0,-11001.0,36577.0,25159.0,0.0,0.0
2004-10-14,-178814.0,451535.0,-278522.0,-68218.0,-71563.0,-77437.0,-86628.0,-10891.0,36416.0,26650.0,0.0,0.0
2004-10-15,-176821.0,447785.0,-278181.0,-68139.0,-71477.0,-77577.0,-86521.0,-10862.0,36595.0,28179.0,0.0,0.0
2004-10-18,-176149.0,446901.0,-278134.0,-67957.0,-71391.0,-77616.0,-86821.0,-10843.0,36694.0,28365.0,0.0,0.0
2004-10-19,-177023.0,446075.0,-276611.0,-68029.0,-71296.0,-76461.0,-86826.0,-10832.0,37033.0,28605.0,0.0,0.0
2004-10-20,-176227.0,445258.0,-276665.0,-68307.0,-71216.0,-76339.0,-86848.0,-10819.0,37062.0,28677.0,0.0,0.0
2004-10-21,-174797.0,444895.0,-277876.0,-68380.0,-71126.0,-77215.0,-86808.0,-10929.0,36781.0,28820.0,0.0,0.0
2004-10-22,-175122.0,444303.0,-277155.0,-68294.0,-71095.0,-76918.0,-86650.0,-10903.0,36901.0,29018.0,0.0,0.0
2004-10-25,-173573.0,443426.0,-278418.0,-68319.0,-70739.0,-78143.0,-86434.0,-10864.0,36277.0,29596.0,0.0,0.0
2004-10-26,-172810.0,442430.0,-278008.0,-68314.0,-70606.0,-77816.0,-86470.0,-10831.0,36225.0,29422.0,0.0,0.0
2004-10-27,-172486.0,442490.0,-278677.0,-68619.0,-70488.0,-78046.0,-86466.0,-10810.0,35947.0,29701.0,0.0,0.0
2004-10-28,-174234.0,442503.0,-277112.0,-68529.0,-70369.0,-77027.0,-86431.0,-10789.0,36224.0,29879.0,0.0,0.0
2004-10-29,-175295.0,442398.0,-276899.0,-68417.0,-70297.0,-77212.0,-86372.0,-10757.0,36347.0,30834.0,0.0,0.0
2004-11-01,-175895.0,442724.0,-276583.0,-68363.0,-70307.0,-77191.0,-86268.0,-10695.0,36429.0,30793.0,0.0,0.0
2004-11-02,-177753.0,442569.0,-274511.0,-68370.0,-70296.0,-75090.0,-86369.0,-10716.0,36518.0,30758.0,0.0,0.0
2004-11-03,-179029.0,443120.0,-273835.0,-68236.0,-70270.0,-74673.0,-86490.0,-10704.0,36725.0,30811.0,0.0,0.0
2004-11-04,-179710.0,443357.0,-274293.0,-68196.0,-70270.0,-75210.0,-86628.0,-10696.0,36894.0,31710.0,0.0,0.0
2004-11-05,-181617.0,443277.0,-272417.0,-68164.0,-70259.0,-73854.0,-86712.0,-10716.0,37475.0,31826.0,0.0,0.0
2004-11-08,-180498.0,443637.0,-274207.0,-68150.0,-70204.0,-75612.0,-86922.0,-10694.0,37560.0,32332.0,0.0,0.0
2004-11-09,-180147.0,442718.0,-274169.0,-68258.0,-70181.0,-75821.0,-86866.0,-10626.0,37768.0,32866.0,0.0,0.0
2004-11-10,-181441.0,441470.0,-271611.0,-68212.0,-70149.0,-73437.0,-86916.0,-10615.0,37903.0,32858.0,0.0,0.0
2004-11-11,-182791.0,442350.0,-271883.0,-68308.0,-70208.0,-73684.0,-86910.0,-10602.0,38013.0,33703.0,0.0,0.0
2004-11-12,-186397.0,442797.0,-268579.0,-68367.0,-70245.0,-71138.0,-87085.0,-10655.0,39094.0,33594.0,0.0,0.0
2004-11-15,-187935.0,444479.0,-268830.0,-68422.0,-70189.0,-71560.0,-87198.0,-10706.0,39428.0,33705.0,0.0,0.0
2004-11-16,-187889.0,444617.0,-270070.0,-68419.0,-70173.0,-72835.0,-87224.0,-10714.0,39479.0,34759.0,0.0,0.0
2004-11-17,-188089.0,443711.0,-269009.0,-68540.0,-70089.0,-71785.0,-87347.0,-10738.0,39675.0,34807.0,0.0,0.0
2004-11-18,-187763.0,443859.0,-270059.0,-68686.0,-70106.0,-72487.0,-87304.0,-10761.0,39472.0,35409.0,0.0,0.0
2004-11-19,-186534.0,443966.0,-270913.0,-68917.0,-70145.0,-73100.0,-87299.0,-10785.0,39521.0,34920.0,0.0,0.0
2004-11-22,-184014.0,442887.0,-272502.0,-68585.0,-70075.0,-74952.0,-87233.0,-10729.0,39258.0,35066.0,0.0,0.0
2004-11-23,-183500.0,441250.0,-271601.0,-68527.0,-70002.0,-74261.0,-87299.0,-10758.0,39431.0,35283.0,0.0,0.0
2004-11-24,-185211.0,440744.0,-269752.0,-68508.0,-69943.0,-72797.0,-87236.0,-10740.0,39654.0,35650.0,0.0,0.0
2004-11-25,-185702.0,440455.0,-269346.0,-67904.0,-69905.0,-73013.0,-87346.0,-10745.0,39749.0,36029.0,0.0,0.0
2004-11-26,-185074.0,440072.0,-269754.0,-67721.0,-69766.0,-74097.0,-87288.0,-10735.0,40032.0,36212.0,0.0,0.0
2004-11-29,-183846.0,439127.0,-269887.0,-67772.0,-69711.0,-74163.0,-87368.0,-10732.0,40038.0,36058.0,0.0,0.0
2004-11-30,-184209.0,439085.0,-269616.0,-67779.0,-69593.0,-74292.0,-87241.0,-10742.0,40210.0,36194.0,0.0,0.0
2004-12-01,-183648.0,437641.0,-268945.0,-67766.0,-69508.0,-73759.0,-87154.0,-10725.0,40144.0,36405.0,0.0,0.0
2004-12-02,-186249.0,437617.0,-266639.0,-67799.0,-69477.0,-72032.0,-87251.0,-10725.0,40821.0,36756.0,0.0,0.0
2004-12-03,-185662.0,436260.0,-265770.0,-67869.0,-69423.0,-71419.0,-87386.0,-10811.0,41315.0,36684.0,0.0,0.0
2004-12-06,-184502.0,436184.0,-267034.0,-67933.0,-69367.0,-72670.0,-87387.0,-10780.0,41280.0,36871.0,0.0,0.0
2004-12-07,-183875.0,436123.0,-267711.0,-67946.0,-69359.0,-73173.0,-87477.0,-10779.0,41202.0,36974.0,0.0,0.0
2004-12-08,-184006.0,434347.0,-266038.0,-67615.0,-69243.0,-72310.0,-87396.0,-10744.0,41447.0,37209.0,0.0,0.0
